RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28
102001,0,United States,country,,0.24803152382175364,0.24838999079872284,0.2489650705542356,0.24930949592286977,0.2495348742376142,0.24965865075653315,0.24988577700218817,0.25020069651360793,0.2505364303499941,0.2508367489956472,0.2510939662915114,0.25136611652238583,0.2514698185083343,0.2514970902932135,0.25138169465061483,0.25157950391070016,0.2517906340262317,0.25204650939607626,0.2520635736951209,0.252082501911008,0.25189449594311114,0.25172823097728886,0.25142502709246006,0.25085229017502614,0.25050796423002625,0.25036480315958787,0.25033879049240026,0.2498912716007436,0.249496453469023,0.24937758578076036,0.24937357011093697,0.2493312832897268,0.25002303432860884,0.2506387934373905,0.2513778562428164,0.2519911699577484,0.2526698554068239,0.2533852280814913,0.2540118263867303,0.2546868472466157,0.2551198648758426,0.25509316852276426,0.2550096627605211,0.2548833693669426,0.2539816880237119,0.25318534752501426,0.2524732223335098,0.2517157229666046,0.2506615761636815,0.24958536735975625,0.24868501518587563,0.24783357812760298,0.24723616822303798,0.2473186914279092,0.24751442060391332,0.24783159847794653,0.2490257406360644,0.2502818371419024,0.25146194123691357,0.25279962135297945,0.25430017544875805,0.2554757586721697,0.25408045627174325,0.2512104211084799,0.24826626044435499,0.2467802821073407,0.2462624422387167,0.24583703053231964,0.2464747646388562,0.24771498787207316,0.2490109600616694,0.24870720568302324,0.24850781172629027,0.24883542783837315,0.25129617842616575,0.254652544474961,0.2583750499287889,0.2600585683878484,0.2613790568393326,0.26336652556855017,0.2676473407196825,0.27169387431490133,0.274841659212023,0.2752498323672097,0.2747854066394368,0.27442979249424826,0.2736554072513219,0.2733843675090855,0.2729788806944788,0.2733459954857737,0.2732585555743577,0.27289828908184743,0.2732913743370618,0.2736925906802889,0.2740909740859619,0.2742329732635586,0.2742944366560566,0.2744042302346461,0.27505592931610806,0.2753531885443855,0.2756109322640373,0.2749537607545514,0.27463843683682826,0.27427146491527826,0.27369362061630864,0.2731655240086018,0.2725997925053061,0.2720909716825456,0.27158204650586854,0.2710749347099702,0.2703945296577939,0.2697394152239624,0.2691635547591887,0.26880621213689315,0.2683998080156908,0.2679152635113791,0.2676117257405456,0.2672977922564287,0.26718149362806437,0.2669458315119804,0.2670671088910062,0.2670312320582541,0.26665973749249916,0.26614893353481733,0.2656011087732977,0.26541768104413993,0.2652025169723416,0.26505360830387575,0.26489764576626407,0.2647141433023409,0.2643426528555736,0.2639444966471928,0.26342769164578644,0.26297674747892474
394913,1,"New York, NY",msa,NY,0.3624944619413862,0.36438240994359106,0.36595598706073224,0.3668320654941759,0.3667905310295358,0.366635732900061,0.3666214403632291,0.367096561656958,0.367325847652662,0.3674673944657502,0.36697694933265923,0.3665905965650066,0.36594741816351856,0.36539613713105545,0.3646541921255791,0.36405332138934554,0.36369052895226284,0.3634239391766476,0.36344720356455956,0.36302784918927267,0.36334106598882654,0.3637268775186006,0.36477705114662884,0.36407855521929655,0.3631876799502507,0.36184524390192674,0.36097755873260484,0.3598912481011356,0.3591645881718349,0.3580381524099004,0.35697102371223877,0.3555392071552726,0.35411158974785684,0.3521127929649669,0.35035066479307003,0.3495124818948652,0.3492168741601347,0.3489206446034548,0.34842125182182865,0.3482384589329657,0.3478021645449037,0.3476469341443077,0.34757237330419444,0.34790585876425445,0.34790040214294593,0.34761813171685624,0.3475555498759937,0.3470047320827879,0.3464739592386848,0.34597671921264184,0.3455403060964343,0.34488940063065887,0.344420263898234,0.34467012306285183,0.3449502826947708,0.34527965826340823,0.34644000672686337,0.34820601405304613,0.34969476940206096,0.35172909444730266,0.35362531038960365,0.35525005981836855,0.3517090217808543,0.3467285248731471,0.34042140595474757,0.33426591406909173,0.32836105575764774,0.3215035456661234,0.316723326232921,0.31403038354406787,0.31259132633293296,0.3100453979504352,0.30766594203669734,0.30644643043092284,0.3084721729952086,0.31188141342867265,0.3163610905026143,0.31912378059828206,0.32252458949162127,0.3276254745717218,0.33604443315345506,0.3441685975382408,0.35118574067938324,0.35439809925059024,0.35631959975118355,0.3577649742852294,0.35924179676672147,0.3607556824716106,0.3625839309097776,0.3649707738987769,0.3670127932947285,0.3682946912399769,0.36894873966900066,0.3689562668366266,0.3683270621063689,0.36757410053886586,0.3671997606759668,0.36717738425262464,0.36734351628967205,0.3678708349621596,0.3681841517260518,0.36774066489396207,0.3669439328928813,0.3662263331600451,0.36621353898511705,0.36594909191334973,0.3657136779985673,0.3656609597387206,0.36606930360331763,0.36650126972378627,0.3668613784903222,0.36689320619040783,0.36688589453254833,0.36642643526251567,0.3654179620657799,0.3644522906238278,0.36415294861181796,0.3645570627653509,0.36583079404728874,0.36688644641051876,0.3680744969991892,0.36844802331245197,0.3683760983338129,0.36809238788658916,0.367809799137616,0.3683688852694323,0.3695463367682354,0.370717476855231,0.3714677801539436,0.3719325556009563,0.3717973598124831,0.3717455259805484,0.37129068448672486,0.3713448945582892
753899,2,"Los Angeles, CA",msa,CA,0.3399120852486822,0.34057032190751774,0.341892808546928,0.34304113142211135,0.34370350168582503,0.343777409248186,0.34403016607796905,0.34455959957714166,0.3452888801522319,0.34562431004313243,0.34623481998714045,0.346873156041991,0.34731755486582083,0.3472220837841734,0.34697739477890793,0.34687560748696744,0.3471936733247404,0.3475724965017972,0.34793128740513296,0.34785889384855306,0.3481034094566448,0.34829849487239056,0.34850362047702155,0.34835953922564356,0.3489752172395347,0.3498416341585638,0.35128378041266645,0.3516624550342119,0.3518105581153784,0.3514532461034789,0.3512848136691736,0.3508469281968062,0.35042128410784623,0.34968707536645577,0.34935150765117573,0.3492075869991205,0.34932957219890526,0.34961976771183123,0.3488076766225227,0.34806689230560683,0.3470780029964556,0.34710787672212445,0.3469934266842556,0.3470988765038269,0.3467340727209342,0.3466966695419473,0.3465448318095201,0.34621357005052156,0.3451354547380121,0.344099936814097,0.3435458808433706,0.34325455826861323,0.34329014196903607,0.3435257683955757,0.34386522810196735,0.34423432304108237,0.3453387903367852,0.34639873342850025,0.34730390764066565,0.3481850092998955,0.34929309411910003,0.34995067890786397,0.3465090514105499,0.34208407790066137,0.3377603162764786,0.33379043306843736,0.3304269387884744,0.32716653155739417,0.3269657252541389,0.32798268516088785,0.32902422629529393,0.327046250399197,0.32538301333247244,0.3244737578538404,0.32772258707560653,0.3315889960320474,0.3357453818585991,0.33754329157971186,0.3396014352105506,0.3430962218090553,0.34848576357633504,0.3533481510270578,0.35686387377403117,0.35853117655209354,0.3591961986447795,0.3603835950175626,0.36162162480448107,0.3639321689630052,0.3653767776321583,0.3662322168597251,0.36588129315480683,0.36508760380096067,0.3643967492924956,0.3635777066253918,0.3631916337564165,0.3621210502798179,0.36070561399368317,0.35932684539819343,0.3583521225632123,0.3574697426164396,0.35643805255805244,0.3554435809517566,0.3550005468663174,0.3544562481197791,0.3538956948451444,0.35348811395099106,0.35270366474116593,0.35210087725454753,0.35104550891702657,0.3502531317115629,0.3490243917836507,0.3484886438937672,0.34797140633451656,0.3475422997210305,0.3471161513969532,0.3464372155138896,0.3461987169600126,0.3457521939946775,0.34550221057059993,0.3450788987180923,0.34623836228890964,0.3470990407184204,0.3469595801652365,0.34580957999350953,0.3448660874874694,0.34443102958986344,0.3439569820632615,0.34368896701546386,0.3433495270229095,0.3430839127347625,0.34264197692519166,0.3420501338408348,0.3405960624885466,0.33911676068972574
394463,3,"Chicago, IL",msa,IL,0.254350836499797,0.25405700116108,0.2542912053492609,0.2545219308065635,0.25475250323470355,0.25455999882460073,0.25423145834088456,0.25405595115372526,0.2536217000186731,0.25339284936574413,0.25316560662774124,0.253406714413271,0.2534459094957626,0.2532803758852681,0.25319016301782143,0.25291883425251405,0.25283849648393847,0.2529644458414274,0.25352354151085665,0.25421950251174574,0.2541123040362327,0.2539877687263127,0.2532638791915676,0.2524695011326834,0.2519872763842324,0.2522470938694814,0.25260588306632376,0.25251112596346653,0.2522161887269095,0.25176002455516766,0.2513167519967713,0.25058841628770606,0.2507973239816245,0.2506243042661384,0.2508066938614293,0.2504619866793544,0.2501587477978458,0.24987714303852418,0.24916304527874344,0.24861190600340685,0.24805603088466963,0.24779778798336552,0.24739989812908694,0.24669948938969646,0.24564328939025645,0.2448011846347935,0.2444470172897838,0.24480344697093978,0.24467867636607196,0.2443355709639245,0.24409984079485772,0.24391676259096562,0.24386551879839763,0.24396075580487203,0.24414983556345146,0.2446995469117161,0.24554789897921392,0.24646562899666272,0.2469917434605266,0.24732714082207874,0.24796975239684124,0.24836836571003754,0.24670050140843974,0.24277346568567298,0.2389801243806263,0.23667908852022648,0.23539518843233131,0.23436532687471326,0.23401941840212642,0.2336530979579707,0.23333111248495844,0.2319707192063568,0.23035300000400377,0.22964571663632513,0.23101061928129035,0.23400986815998281,0.23686347767197768,0.2379592359472205,0.23828920955686314,0.23896445604928598,0.24215453705358736,0.24544704851005805,0.24848015875653232,0.24916490348780396,0.24939091367065086,0.24930554848293268,0.24940419594406005,0.24976240023273766,0.25023343596449316,0.2505191227672953,0.2508705305218107,0.25107986777960956,0.25183831961071884,0.2526661984946562,0.25324172355825786,0.2534012468050504,0.2534401189038539,0.2537580151235757,0.25412996137392047,0.25414809857202364,0.25449517160500035,0.25484193858027654,0.2552571975363183,0.2557129542805626,0.2557078827516097,0.25575448726428895,0.2557769695091583,0.25632235941143316,0.2567406794448571,0.2570665023848125,0.2571164449962097,0.25729648954514767,0.2572835837262568,0.2577106454965255,0.25814441703636026,0.25870519568382483,0.25943996116412527,0.26047086301086053,0.2615467345928948,0.2624925643767828,0.2628918789645054,0.2634153354875115,0.2639510360864413,0.26431526425280305,0.26470582793439207,0.26530110947875807,0.26592756025711783,0.26642033877258464,0.26692270544236146,0.26714566932511435,0.26737242606550193,0.2675095576969338,0.26803128844009483,0.2684313480665911
394514,4,"Dallas, TX",msa,TX,0.20264924956337535,0.20283847232939006,0.2036051212954445,0.20492386882528105,0.20581727504810088,0.20635117344207404,0.20672853851478468,0.20699726648963504,0.20692658703288386,0.20663962012089926,0.20659980124259222,0.20665341828229516,0.20644541121637097,0.20642707644732416,0.20624568134786825,0.20636123589123148,0.20616930279610932,0.20650108354293892,0.20677609017720072,0.20733538137779753,0.20799213711291842,0.20889933474379868,0.20926591160160127,0.20909974511243717,0.20914226320126172,0.20902985800204343,0.2093907749410526,0.2090537562519773,0.2094569200459604,0.20914027007955271,0.20903892956115558,0.20877647893162113,0.20895560125722415,0.20879365036468336,0.20916778450549067,0.20902558744220426,0.20910704532333116,0.20908704087810956,0.20881119277090882,0.20879291893803303,0.20835272364516716,0.20852240877292696,0.20848189662275862,0.20835578529295173,0.20809818651627693,0.2084229705700529,0.2085576756271751,0.20874650163594494,0.20822908677421847,0.20777563513094102,0.20800633225583703,0.20830384740477645,0.20863370880548218,0.2087911397788341,0.2090082767878945,0.20929416012270577,0.20963036052968162,0.20964384440738743,0.2096244803239769,0.2098802609782431,0.21049099408932437,0.2109680306419165,0.21030397273019683,0.208229211869924,0.20604561646759556,0.20487404882759042,0.20456874190360444,0.20471594352169803,0.2059186588675311,0.2075700084019679,0.20884538027555538,0.20814464081277978,0.20723678095942014,0.20691016269306603,0.20807305360697015,0.21030552574801198,0.21286310812873802,0.21468863817909864,0.21638548008055572,0.21885248593482162,0.22388995657555874,0.2288634816038724,0.23310729293980287,0.23434708071050075,0.2346891251836561,0.23485219770801383,0.23493108867461637,0.23562612803723057,0.23624282061020518,0.23711893651720528,0.23698981837273342,0.23596765099249067,0.23473368280629778,0.23320681836122525,0.2320836989124199,0.23055769046963043,0.2292107742681721,0.22802068591004296,0.22801785277606523,0.2271104596043963,0.22635636056392974,0.22432511076443654,0.22315269995870324,0.22180828512206405,0.22095188905129035,0.22015741332888838,0.21936728396965874,0.21801510528047865,0.21658469317629417,0.21494026374592326,0.2134283694202234,0.2120582044587009,0.21101053951567333,0.21026813636608893,0.20951373697250808,0.20882971433485117,0.2081085017227149,0.20758035775097206,0.20680565188664837,0.20614325454646726,0.2056909575396932,0.20555345876675019,0.20494510155495937,0.20442955830318388,0.20360460789808374,0.20311757358408045,0.2024398224948649,0.20191618910745868,0.20152635317770629,0.20104997785993212,0.20063037507694215,0.20017273617533893,0.1996544970009944,0.19901514090830064
394692,5,"Houston, TX",msa,TX,0.235438416327817,0.23567387251294486,0.23689122209083358,0.23785087175495911,0.2385040306368307,0.2387304975213183,0.23885965996683986,0.2392238763134852,0.23855224785973653,0.23785298014675993,0.237168616382741,0.23656047775614178,0.23614026514460196,0.23538072425367132,0.2350322806285178,0.234113223449037,0.23310493871648993,0.2327403361015755,0.23284040140326506,0.23313479748183905,0.23314634373748583,0.23340212523327752,0.2331484067144958,0.23278317437591162,0.23251273334463063,0.23304412233110233,0.23354749740852476,0.2332614646042712,0.23344107337043232,0.23268506583943313,0.23232763197902026,0.231480475300301,0.2327198965183242,0.23384399169294737,0.23528547339347322,0.2356792291013717,0.23552629051453894,0.23558949455007913,0.2346693535975152,0.2345926930341878,0.23363931801387403,0.23359411067607133,0.23319925919665446,0.23314184098454074,0.2328097693689883,0.23276557967741152,0.23284338297538285,0.23232260236479338,0.23192324205560835,0.23091996347974417,0.23142606554766917,0.23182416780772205,0.2326833666345331,0.23318002005954283,0.23366649416655585,0.23407996584873333,0.23387375326571605,0.2334979481051154,0.23304877431322932,0.2337997949711407,0.23475635465951525,0.23575125397781496,0.23492677516007243,0.23213571767869423,0.22893562882356722,0.22723787144836408,0.22715945400371243,0.22771559892817375,0.22920387805795664,0.23116267647194189,0.23279598228132595,0.23158877139718,0.23025247467217244,0.22881073301960117,0.23000619536250022,0.23217742919708106,0.23523110799434271,0.23702504434846325,0.23816876513815388,0.23981962302560178,0.24385513856330893,0.24775913156993937,0.25086595797728645,0.2509698081590025,0.25040672223200666,0.25030594950340335,0.2498884621406285,0.2500001914053123,0.24937327691845854,0.24902747264558925,0.24820897006607145,0.2472575444363794,0.24671269052724804,0.24618883133908961,0.24558053093541513,0.24478369317195464,0.24404559066307124,0.24372137840542354,0.2442712257595572,0.24409597406226025,0.24406540395256493,0.2434119151546078,0.24272772906092244,0.24177114423662663,0.2409458700741703,0.2405671056915552,0.24034602777673722,0.23995791019223478,0.23947458902866905,0.23890441490724024,0.23790640315572942,0.23751876939342315,0.2373036569005055,0.23766814516635276,0.23729049943062477,0.23708883885074936,0.2368547429554004,0.23686352220532536,0.2365963740885519,0.23615117752612763,0.23569711084431436,0.2355147729693906,0.23497852667041602,0.23411457813128705,0.23313121305049483,0.2320367097306824,0.2315641087448884,0.23106707603555346,0.23072702704137268,0.229993917545222,0.22930013962167287,0.2285364661545885,0.22771355918710787,0.22662072308543366
395209,6,"Washington, DC",msa,VA,0.222495119336021,0.2228590159796824,0.22322239417554038,0.22328643789162017,0.22332418790793573,0.22301244227744418,0.22269923681175183,0.22220861596793412,0.22236240142075425,0.2224878095223627,0.2228362804456518,0.22282839959003525,0.2228016782522704,0.2225277178875354,0.22231937314838124,0.2220802408443917,0.22197795812876348,0.22168665265840284,0.22153968318737924,0.22154933522085254,0.22105550316432326,0.22064815403563626,0.22005382166007892,0.2198671816496666,0.21971560958947375,0.22001297616424814,0.21992524613206646,0.21971001631852338,0.21908241168828402,0.21890206745165233,0.21856630388586032,0.2182249808888776,0.21803383293227593,0.21780297678102672,0.21746460211444038,0.21715529445612777,0.21694201808616104,0.21674070914454874,0.21675091044212466,0.2167202122157868,0.2168043838306046,0.21675101146109865,0.21668460085585686,0.2168398611228059,0.2162363118781355,0.21617680739727618,0.2162663103661444,0.21650685281577678,0.2160746750069492,0.21572123261908685,0.21536394114786003,0.21505128872875146,0.21487141246199612,0.2148790963250446,0.21498572621486364,0.21490242234141194,0.21550971336630595,0.2157303604213597,0.21597102522666237,0.2163438567246444,0.21721613749406218,0.2176894874633519,0.21684519967656765,0.21407748853773012,0.2111594843611851,0.2088459354350293,0.20733894208450204,0.20619741709700964,0.20574596728888628,0.2055779937379025,0.20521159385578291,0.2039764642490909,0.2031760542603401,0.20279159655286785,0.2036596589244135,0.20530293103532496,0.20763154046408774,0.20928348377294792,0.2104576776806649,0.21192985872951708,0.21490303195795735,0.21823381610603507,0.22079201327612288,0.22105503840042606,0.22020007049522286,0.21958538436974875,0.21901971623392083,0.21908337085478977,0.21886600214347895,0.2187461922826864,0.21839181564061164,0.21769272296634645,0.21751224771604133,0.21677160185994046,0.21635187034677386,0.21574562470802747,0.21556341278464283,0.21551894330950952,0.2160149428366511,0.215820022326854,0.21565410690021167,0.21487924691402988,0.21472653451986556,0.21466472641976064,0.21477920903844275,0.215110236096984,0.21530869422647653,0.21537204724171172,0.21522917842875255,0.21521166484946688,0.21509499478591862,0.21531551371320043,0.21563269529949827,0.21626799053972048,0.21671625330299776,0.216933087173862,0.2171100716286607,0.21722123101245025,0.2174131790894668,0.21755377567772724,0.2177816864997956,0.21778835632164034,0.21738982553933248,0.21676986559839295,0.2160708678510788,0.21557577194364788,0.21496002634900654,0.21447662533153916,0.21400127424552848,0.21352159798033105,0.21289450936962206,0.2122719615928031,0.21147885344391582,0.21067258742232708
394974,7,"Philadelphia, PA",msa,PA,0.22364108968359353,0.2237908094954023,0.22464686635396247,0.22468804850069,0.22479718684174071,0.22434616975282237,0.22439888747346873,0.22425576428444996,0.22419916225044864,0.22398421857608874,0.22336132945846232,0.22301282855154606,0.22245801358545755,0.2226945839396725,0.22243440272037604,0.22261502941770112,0.22256569368655565,0.22307321158121596,0.2229920350871452,0.22292808355302993,0.22262332599658874,0.22258377003713578,0.22297561265612992,0.22326886469157636,0.22355013311921965,0.22352533083845305,0.22373969166366675,0.2238631627100873,0.22381351482919787,0.22330635424319561,0.22320012203367506,0.22324484293237848,0.22337735059208666,0.22328133944539924,0.22295983855203053,0.22302324964663306,0.2226804048869748,0.22256000998391104,0.22233048971937172,0.222169028223753,0.22226631287819276,0.22178584584898395,0.22134861216815394,0.22090911111985553,0.22079447780061265,0.22094467582603425,0.22119850102573024,0.22089010488995137,0.22074810101301007,0.22021627323417295,0.22033501626420357,0.2203800241612228,0.2203895975876279,0.22110491278746866,0.2217373862880325,0.2223446443896412,0.2230210948299547,0.22361166209674666,0.22418756995118416,0.2251224080332678,0.22615491759810627,0.22716156797809547,0.22588291676053293,0.22343859959977083,0.22067535038123665,0.21881913648118154,0.21799598533781828,0.2171224442410673,0.21766459575932076,0.2182399744760689,0.21873592820631585,0.21772960204969916,0.21678813912762948,0.21623106784221288,0.2173313756223406,0.21962275595732708,0.22240297290855773,0.2233857812950951,0.2236618739070042,0.22458613859890222,0.2275811188982043,0.23128529457978436,0.23448777881564034,0.23609043633130572,0.23633307740045337,0.23635855070201256,0.23596772786834255,0.2358567987882733,0.23552900305145502,0.23552672065779565,0.23524635902876365,0.2347144869434662,0.23452268645601523,0.2340329884338379,0.23383513543395898,0.23314143085593275,0.23308925042784742,0.23270410834903213,0.23355571307306675,0.2338595629161838,0.23434604585890673,0.23388417008624948,0.23376421388972257,0.23384041964043417,0.23406363099428845,0.23408524875695097,0.23369260464012084,0.2330999567644289,0.23273339682646568,0.23290860718429005,0.23303234101413547,0.23306935014821437,0.23288192756024387,0.23282058802472055,0.23232852339467297,0.23207962838578364,0.2319647688442807,0.23234250275723514,0.23278529614260396,0.23324821127503442,0.2336334449668274,0.23341705265443283,0.23280858218011882,0.2323312701880519,0.2319818696365443,0.2321368498018933,0.23254802150312606,0.23270328488633898,0.2327636688228599,0.23258786633138698,0.23247947859502732,0.23250045494961205,0.23241575497115652,0.2325913708594337
394856,8,"Miami, FL",msa,FL,0.354954664527465,0.3563814302966814,0.35777591282420307,0.359136554454404,0.36038517914611495,0.36112116832613544,0.36170098845195436,0.3620989093249004,0.3622183640075451,0.3618134825020482,0.3620929902128034,0.3623204349815642,0.36253061360368183,0.3621124631131951,0.3613635970595157,0.3605165554645663,0.35915868969600867,0.358465803967886,0.35789107420679395,0.35758317079734675,0.3577437235772873,0.35786527281159475,0.3581790382362248,0.35747858186991394,0.35766969911892504,0.3576679323969833,0.3582746688611162,0.35759664839103683,0.356825834205082,0.35576457644027315,0.35494847461812656,0.35447099726620496,0.353697576578123,0.35269355127735647,0.3509806320829311,0.3499877896642505,0.3492977260609721,0.34897174286366545,0.34845139899269967,0.3480308310121223,0.34749810399337583,0.34713371259082376,0.34657463953064843,0.3462641462434142,0.3457326304520162,0.34539162474071466,0.3449395829311555,0.3443470619949751,0.3430014420710668,0.34168125590464643,0.34064130275805987,0.34010156957424575,0.339862063367937,0.33977363318775944,0.3397804930204955,0.33950680051460747,0.34013369559698553,0.34087408184660806,0.3419657359183533,0.3427913093092838,0.3438625085564482,0.34458906340137846,0.3418029400004839,0.33728091250755954,0.33265521223491223,0.3308581568054948,0.32990321553042234,0.32955702470826254,0.33101378195422637,0.3342900823814081,0.33760749402800344,0.33714983401643145,0.3365827799522013,0.3379122303778853,0.34250190862045854,0.3483667733561096,0.35462564987328526,0.3598450211296303,0.36637385002417,0.3738881419039547,0.3849978845319191,0.3946529204379457,0.40381777353153514,0.40993809247330104,0.4149927865180956,0.4185152920786564,0.42126334706976365,0.42433461148687185,0.42705854775430463,0.4278986628019665,0.42682070874368205,0.42446132302381645,0.4228140456576062,0.4211632337217325,0.41978927220110807,0.4180160370651537,0.41597229522490603,0.413998535531646,0.41244204095401443,0.41072546860956816,0.40917851492165547,0.40727992963874343,0.4051604408364791,0.40345174794313915,0.40196032947163574,0.4014159097113877,0.4000417543593229,0.3978221387546577,0.3958514023155293,0.39460170631805913,0.3935559640471458,0.39215526768132936,0.39034101872273586,0.38913233875399106,0.38814658879044156,0.38728552717140236,0.3868451890463768,0.38593750220428696,0.3849579054650652,0.3841497266373269,0.38387468516797996,0.38326291694591247,0.38198132558710374,0.38063127960905535,0.37951714447851004,0.37885075986019234,0.37836560453962303,0.37769456570410875,0.37677471222285697,0.37578095470157796,0.3750381947287322,0.3744194292643143,0.37350700095125644,0.37252077285612983
394347,9,"Atlanta, GA",msa,GA,0.19751115877177688,0.1978685911995685,0.1980189434821029,0.19880989186375742,0.19914666103280718,0.1997981712281539,0.19983581044155754,0.20002173358148428,0.20012691786385833,0.20033053902073808,0.2003058701447751,0.20031850791916203,0.2002309018083197,0.20035161380319796,0.20052758500116877,0.2004140909591704,0.2005357583248389,0.20071094187004265,0.20129789786741092,0.2018154783055703,0.20253927946985137,0.20340215545323537,0.20392996526661258,0.20389856643322093,0.20379538600631536,0.20402760487536564,0.2045462972055677,0.20495694895825853,0.205410810339608,0.2057171658414897,0.20619521293638388,0.20633031764557644,0.2067131133976318,0.20622933669955132,0.20650251790323507,0.20651437724901245,0.20719393177036802,0.2075089470820722,0.20782332681615664,0.20812647674091234,0.20840731288110592,0.20874419041925713,0.20907638596859354,0.2092914509256765,0.20953890626413374,0.21088966897011024,0.21204721442261915,0.2127977059858538,0.212809300528368,0.2128659109385308,0.21325705523181684,0.21371590520167186,0.2141516457695506,0.2147327788670634,0.21517392693187962,0.21592609514708125,0.21701691740595508,0.21769476825423076,0.21818516073570915,0.21916809393939155,0.22035645132516954,0.22126253566882928,0.21999552375001014,0.21761950012519532,0.2152876000955876,0.21430963446227744,0.21451603989258036,0.2149946084441615,0.2164818176647061,0.21838308648895996,0.22037427818192146,0.22064340567653046,0.22107386225082318,0.2220320442327978,0.2245894530208475,0.22794610960779776,0.23131435315399954,0.2336148088084107,0.23533347378867633,0.23809058105638695,0.24363464479643349,0.24918353084119402,0.25322570192166627,0.25336590802520753,0.25251220454804296,0.2513261464292824,0.2505763569495264,0.24996374595499787,0.2499447886051231,0.24976612197531986,0.24948820714909986,0.2483812136137028,0.24717696338587872,0.24572729868057425,0.24465263934057804,0.24451680696130118,0.24387843279430318,0.24341703994320088,0.24319655136728496,0.24258459197772028,0.24161255629977715,0.23986595752111434,0.23857105025881886,0.23708257549325104,0.23574557208815472,0.23447842606184457,0.23351213059310091,0.23266068952230443,0.23228797321448252,0.23207124750475747,0.23109412533745916,0.23026245653281166,0.22951895046783014,0.22922295369489953,0.22842948475974456,0.22753271396934396,0.22704791740372343,0.22677386157658647,0.2266891590008008,0.2264612096769325,0.2264883228174529,0.22681177309636186,0.22636655388110125,0.22578723186442404,0.22522663670103826,0.2250942277764081,0.22519895291377826,0.22553940632420913,0.22560686284147277,0.22551282353419042,0.22506868921514495,0.2245340005301408,0.22371682717908156,0.22256238479895998
